region,population,sex,age,education,income,statusquo,vote,age_group,high_income,support_level
SA,250000,M,19,PS,200000,1.51858,Y,18-29,TRUE,Supportive
SA,250000,M,53,PS,200000,-0.30982,U,45-59,TRUE,Unsupportive
SA,250000,M,55,S,200000,1.27096,Y,45-59,TRUE,Supportive
SA,250000,F,23,PS,200000,0.64011,Y,18-29,TRUE,Supportive
SA,250000,F,58,S,125000,1.1348,Y,45-59,TRUE,Supportive
SA,250000,M,60,PS,200000,1.21964,Y,60+,TRUE,Supportive
SA,250000,F,68,S,75000,0.84667,Y,60+,TRUE,Supportive
SA,250000,F,35,PS,200000,0.7711,Y,30-44,TRUE,Supportive
SA,250000,M,27,PS,200000,1.29798,Y,18-29,TRUE,Supportive
SA,250000,F,25,PS,125000,1.39006,Y,18-29,TRUE,Supportive
SA,250000,F,62,S,35000,-0.95218,U,60+,TRUE,Unsupportive
SA,250000,M,70,PS,125000,-1.06052,N,60+,TRUE,Unsupportive
SA,250000,M,21,PS,200000,0.43376,Y,18-29,TRUE,Supportive
SA,250000,F,35,PS,125000,1.15286,Y,30-44,TRUE,Supportive
SA,250000,F,35,PS,200000,-0.93773,N,30-44,TRUE,Unsupportive
SA,250000,F,27,PS,200000,0.97308,Y,18-29,TRUE,Supportive
SA,250000,F,40,PS,200000,0.94765,N,30-44,TRUE,Supportive
SA,250000,M,44,PS,200000,0.47231,Y,30-44,TRUE,Supportive
SA,250000,M,40,P,15000,1.26093,Y,30-44,FALSE,Supportive
SA,250000,F,27,P,7500,1.34623,U,18-29,FALSE,Supportive
SA,250000,F,42,S,35000,0.13769,U,30-44,TRUE,Supportive
SA,250000,M,29,S,35000,1.47615,Y,18-29,TRUE,Supportive
SA,250000,F,42,S,15000,-0.15878,U,30-44,FALSE,Unsupportive
SA,250000,M,23,S,15000,-1.29617,N,18-29,FALSE,Unsupportive
SA,250000,F,53,P,15000,0.47051,U,45-59,FALSE,Supportive
SA,250000,F,53,P,35000,0.13118,Y,45-59,TRUE,Supportive
SA,250000,F,20,PS,35000,-0.01053,U,18-29,TRUE,Unsupportive
SA,250000,M,44,S,35000,1.43793,Y,30-44,TRUE,Supportive
SA,250000,M,39,PS,200000,1.33168,Y,30-44,TRUE,Supportive
SA,250000,M,25,PS,125000,1.32577,Y,18-29,TRUE,Supportive
SA,250000,F,64,S,35000,1.14675,Y,60+,TRUE,Supportive
SA,250000,F,30,PS,200000,-0.23212,U,30-44,TRUE,Unsupportive
SA,250000,F,27,PS,125000,0.29437,N,18-29,TRUE,Supportive
SA,250000,M,33,PS,75000,-1.11336,N,30-44,TRUE,Unsupportive
SA,250000,M,59,PS,35000,-0.98643,N,45-59,TRUE,Unsupportive
SA,250000,F,57,PS,75000,-0.62986,N,45-59,TRUE,Unsupportive
SA,250000,F,28,PS,125000,1.51437,Y,18-29,TRUE,Supportive
SA,250000,F,38,PS,125000,0.0074400000000000004,U,30-44,TRUE,Supportive
SA,250000,F,65,S,75000,-1.2727,N,60+,TRUE,Unsupportive
SA,250000,F,24,PS,75000,-0.45879,N,18-29,TRUE,Unsupportive
SA,250000,M,18,S,125000,0.9846,Y,18-29,TRUE,Supportive
SA,250000,M,45,PS,200000,1.14072,Y,45-59,TRUE,Supportive
SA,250000,F,59,S,200000,-0.56959,N,45-59,TRUE,Unsupportive
SA,250000,F,36,S,125000,-1.0404,N,30-44,TRUE,Unsupportive
SA,250000,M,26,PS,75000,-0.41596,N,18-29,TRUE,Unsupportive
SA,250000,F,24,S,75000,-0.84257,A,18-29,TRUE,Unsupportive
SA,250000,F,44,PS,200000,-1.09949,N,30-44,TRUE,Unsupportive
SA,250000,M,36,PS,200000,1.24045,Y,30-44,TRUE,Supportive
SA,250000,F,19,PS,15000,-1.08103,U,18-29,FALSE,Unsupportive
SA,250000,M,36,PS,35000,-0.59471,U,30-44,TRUE,Unsupportive
SA,250000,F,37,P,15000,-1.25795,A,30-44,FALSE,Unsupportive
SA,250000,M,65,PS,35000,-0.72986,U,60+,TRUE,Unsupportive
SA,250000,M,25,S,35000,-0.50191,N,18-29,TRUE,Unsupportive
SA,250000,M,42,PS,35000,-1.29617,N,30-44,TRUE,Unsupportive
SA,250000,F,48,S,15000,-0.69361,U,45-59,FALSE,Unsupportive
SA,250000,F,64,P,35000,0.33848,U,60+,TRUE,Supportive
SA,250000,F,21,S,7500,-1.29617,U,18-29,FALSE,Unsupportive
SA,250000,M,40,S,15000,-1.11196,N,30-44,FALSE,Unsupportive
SA,250000,F,18,PS,75000,-0.89384,N,18-29,TRUE,Unsupportive
SA,250000,M,18,S,35000,-0.29008,A,18-29,TRUE,Unsupportive
SA,250000,M,70,P,35000,0.83966,U,60+,TRUE,Supportive
SA,250000,F,70,S,7500,0.63256,Y,60+,FALSE,Supportive
SA,250000,M,36,S,35000,1.12501,Y,30-44,TRUE,Supportive
SA,250000,F,37,S,35000,1.5877,Y,30-44,TRUE,Supportive
SA,250000,M,32,S,125000,0.6372,Y,30-44,TRUE,Supportive
SA,250000,F,23,S,35000,-0.72594,U,18-29,TRUE,Unsupportive
SA,250000,F,51,P,7500,1.50846,Y,45-59,FALSE,Supportive
SA,250000,F,24,P,15000,0.47213,Y,18-29,FALSE,Supportive
SA,250000,M,67,S,7500,1.54808,Y,60+,FALSE,Supportive
SA,250000,F,66,P,7500,0.59034,U,60+,FALSE,Supportive
SA,250000,F,26,S,15000,0.089,U,18-29,FALSE,Supportive
SA,250000,M,43,PS,15000,-0.73756,N,30-44,FALSE,Unsupportive
SA,250000,F,21,PS,7500,-1.15231,N,18-29,FALSE,Unsupportive
SA,250000,F,54,P,15000,-1.29617,N,45-59,FALSE,Unsupportive
SA,250000,F,57,P,2500,-1.18463,N,45-59,FALSE,Unsupportive
SA,250000,M,33,S,15000,-1.29617,N,30-44,FALSE,Unsupportive
SA,250000,F,49,P,35000,0.2803,Y,45-59,TRUE,Supportive
SA,250000,F,49,P,35000,-1.29617,N,45-59,TRUE,Unsupportive
SA,250000,F,18,S,15000,1.25462,Y,18-29,FALSE,Supportive
SA,250000,F,44,P,7500,-1.29617,N,30-44,FALSE,Unsupportive
SA,250000,F,23,S,7500,-1.29617,N,18-29,FALSE,Unsupportive
SA,250000,F,37,S,15000,-0.88301,U,30-44,FALSE,Unsupportive
SA,250000,M,65,S,35000,-1.25656,N,60+,TRUE,Unsupportive
SA,250000,F,47,S,75000,0.8666,Y,45-59,TRUE,Supportive
SA,250000,F,18,S,75000,0.88085,Y,18-29,TRUE,Supportive
SA,250000,F,68,P,15000,-0.94732,Y,60+,FALSE,Unsupportive
SA,250000,F,34,S,15000,-0.13523,N,30-44,FALSE,Unsupportive
SA,250000,M,19,PS,15000,-0.43799,U,18-29,FALSE,Unsupportive
SA,250000,F,37,P,35000,-1.06713,N,30-44,TRUE,Unsupportive
SA,250000,M,46,S,15000,-0.03259,U,45-59,FALSE,Unsupportive
SA,250000,F,56,P,7500,-1.08236,A,45-59,FALSE,Unsupportive
SA,250000,M,43,P,15000,1.31037,U,30-44,FALSE,Supportive
SA,250000,F,24,PS,35000,-0.27129,U,18-29,TRUE,Unsupportive
SA,250000,M,40,P,7500,-0.7414,Y,30-44,FALSE,Unsupportive
SA,250000,F,45,S,15000,-0.23627,U,45-59,FALSE,Unsupportive
SA,250000,M,46,PS,125000,0.35459,Y,45-59,TRUE,Supportive
SA,250000,F,25,S,15000,0.46676,U,18-29,FALSE,Supportive
SA,250000,M,23,S,75000,-1.06529,N,18-29,TRUE,Unsupportive
SA,250000,F,39,S,35000,-0.32437,U,30-44,TRUE,Unsupportive
SA,250000,M,70,S,35000,-0.96744,N,60+,TRUE,Unsupportive
SA,250000,M,21,PS,15000,-0.57825,N,18-29,FALSE,Unsupportive
SA,250000,M,64,S,35000,-1.29617,N,60+,TRUE,Unsupportive
SA,250000,F,18,S,7500,0.30916,N,18-29,FALSE,Supportive
SA,250000,M,60,S,35000,-0.99525,N,60+,TRUE,Unsupportive
SA,250000,M,21,S,35000,-0.15297,N,18-29,TRUE,Unsupportive
SA,250000,F,29,PS,15000,1.11064,Y,18-29,FALSE,Supportive
SA,250000,F,36,S,35000,0.28844,Y,30-44,TRUE,Supportive
SA,250000,F,62,S,15000,1.35,Y,60+,FALSE,Supportive
SA,250000,M,40,PS,15000,-1.1464,A,30-44,FALSE,Unsupportive
SA,250000,F,44,P,7500,1.20702,Y,30-44,FALSE,Supportive
SA,250000,F,21,S,35000,-1.25795,N,18-29,TRUE,Unsupportive
SA,250000,M,34,S,15000,-0.77873,N,30-44,FALSE,Unsupportive
M,62500,M,52,P,35000,1.5877,Y,45-59,TRUE,Supportive
M,62500,F,33,P,125000,1.59296,Y,30-44,TRUE,Supportive
M,62500,F,36,PS,15000,1.28539,Y,30-44,FALSE,Supportive
M,62500,F,60,P,2500,0.14736,Y,60+,FALSE,Supportive
M,62500,M,32,P,7500,0.62706,A,30-44,FALSE,Supportive
M,62500,M,34,S,15000,1.47693,Y,30-44,FALSE,Supportive
M,62500,F,29,P,15000,0.96567,Y,18-29,FALSE,Supportive
M,62500,F,32,P,2500,-1.16306,N,30-44,FALSE,Unsupportive
M,62500,F,46,P,7500,-1.22114,Y,45-59,FALSE,Unsupportive
M,62500,M,39,S,35000,0.76436,Y,30-44,TRUE,Supportive
M,62500,F,22,S,35000,-0.70446,N,18-29,TRUE,Unsupportive
M,62500,M,60,S,15000,-1.29617,N,60+,FALSE,Unsupportive
M,62500,F,38,P,15000,1.28086,Y,30-44,FALSE,Supportive
M,62500,M,27,P,15000,-1.22876,N,18-29,FALSE,Unsupportive
M,62500,F,37,P,15000,0.72189,U,30-44,FALSE,Supportive
M,62500,M,25,S,7500,0.83264,Y,18-29,FALSE,Supportive
M,15000,F,18,S,35000,1.28615,Y,18-29,TRUE,Supportive
M,15000,F,35,P,7500,0.28762,U,30-44,FALSE,Supportive
M,15000,M,18,S,35000,-0.50889,Y,18-29,TRUE,Unsupportive
M,15000,M,65,P,35000,0.43236,Y,60+,TRUE,Supportive
M,15000,M,54,P,35000,0.73822,U,45-59,TRUE,Supportive
M,15000,F,45,S,15000,1.08531,U,45-59,FALSE,Supportive
M,15000,M,26,S,15000,-1.08862,N,18-29,FALSE,Unsupportive
M,15000,F,26,PS,35000,-1.29617,N,18-29,TRUE,Unsupportive
M,15000,F,33,P,7500,0.12468,U,30-44,FALSE,Supportive
M,15000,F,57,P,2500,-0.15649,U,45-59,FALSE,Unsupportive
M,25000,M,21,S,15000,0.80466,U,18-29,FALSE,Supportive
M,25000,F,40,S,35000,-0.67588,N,30-44,TRUE,Unsupportive
M,25000,F,35,P,15000,1.41575,U,30-44,FALSE,Supportive
M,25000,F,19,P,7500,-0.5399,N,18-29,FALSE,Unsupportive
M,25000,F,26,S,15000,-0.52483,U,18-29,FALSE,Unsupportive
M,25000,F,68,P,35000,1.12768,U,60+,TRUE,Supportive
M,25000,M,25,S,7500,0.08413,A,18-29,FALSE,Supportive
M,25000,M,60,P,35000,-0.98577,N,60+,TRUE,Unsupportive
M,25000,M,32,P,35000,1.29393,Y,30-44,TRUE,Supportive
M,25000,F,42,P,7500,1.43577,Y,30-44,FALSE,Supportive
M,25000,F,20,S,15000,1.61371,U,18-29,FALSE,Supportive
M,25000,F,55,P,7500,-0.33917,Y,45-59,FALSE,Unsupportive
M,25000,F,47,P,15000,0.78755,U,45-59,FALSE,Supportive
M,87500,F,55,S,35000,1.44322,Y,45-59,TRUE,Supportive
M,87500,M,27,S,75000,1.24288,N,18-29,TRUE,Supportive
M,87500,F,40,S,15000,-0.09014,Y,30-44,FALSE,Unsupportive
M,87500,M,42,S,75000,-0.43601,N,30-44,TRUE,Unsupportive
M,87500,F,21,S,35000,0.95741,Y,18-29,TRUE,Supportive
M,87500,M,18,S,15000,0.16797,N,18-29,FALSE,Supportive
M,87500,M,38,P,15000,1.33029,U,30-44,FALSE,Supportive
M,87500,F,22,P,35000,0.33831,U,18-29,TRUE,Supportive
M,87500,F,67,P,7500,-1.29617,N,60+,FALSE,Unsupportive
M,87500,M,33,P,15000,-1.02512,Y,30-44,FALSE,Unsupportive
M,87500,M,42,PS,125000,1.318,Y,30-44,TRUE,Supportive
M,87500,F,27,S,35000,1.47693,Y,18-29,TRUE,Supportive
M,87500,F,36,PS,75000,1.29875,Y,30-44,TRUE,Supportive
M,87500,F,20,PS,75000,-0.6093,U,18-29,TRUE,Unsupportive
M,87500,M,21,S,75000,-0.49903,N,18-29,TRUE,Unsupportive
M,87500,M,26,S,15000,0.51739,Y,18-29,FALSE,Supportive
M,87500,M,38,P,7500,-1.19458,U,30-44,FALSE,Unsupportive
M,87500,F,41,P,35000,1.54243,Y,30-44,TRUE,Supportive
M,87500,F,57,P,35000,1.54947,Y,45-59,TRUE,Supportive
M,87500,F,21,P,35000,1.35,Y,18-29,TRUE,Supportive
M,15000,M,34,P,15000,-1.33066,N,30-44,FALSE,Unsupportive
M,15000,M,51,P,7500,-1.25795,N,45-59,FALSE,Unsupportive
M,15000,F,25,P,2500,0.35489,Y,18-29,FALSE,Supportive
M,15000,F,62,P,15000,1.44059,Y,60+,FALSE,Supportive
M,15000,M,32,S,15000,1.51655,Y,30-44,FALSE,Supportive
M,15000,F,43,P,35000,-0.17755,Y,30-44,TRUE,Unsupportive
M,15000,M,56,P,15000,1.46057,Y,45-59,FALSE,Supportive
M,15000,M,20,P,35000,0.85425,Y,18-29,TRUE,Supportive
M,15000,F,21,S,35000,1.22231,Y,18-29,TRUE,Supportive
M,15000,F,19,P,2500,-0.33442,U,18-29,FALSE,Unsupportive
M,15000,F,41,P,7500,-0.61449,U,30-44,FALSE,Unsupportive
M,15000,M,42,S,35000,-0.00233,U,30-44,TRUE,Unsupportive
M,15000,M,42,P,15000,-1.26247,N,30-44,FALSE,Unsupportive
M,15000,F,28,P,15000,1.3295,Y,18-29,FALSE,Supportive
M,15000,F,44,P,75000,1.42045,Y,30-44,TRUE,Supportive
M,15000,M,20,PS,35000,1.38179,Y,18-29,TRUE,Supportive
